Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2018-3-7,República,-23.5436,-46.6434,110339,54,29,22,7,27,9,39,37,NORMAL
2018-5-2,República,-23.5436,-46.6434,108752,31,15,42,10,30,15,43,33,NORMAL
2018-2-15,Higienópolis-Mackenzie,-23.5488,-46.6519,92594,74,65,13,32,43,18,35,28,NORMAL
2018-8-22,República,-23.5436,-46.6434,109271,58,3,57,33,12,20,41,37,REABASTECER
2018-11-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89696,66,14,58,27,15,22,15,23,NORMAL
2019-2-1,República,-23.5436,-46.6434,110779,65,65,18,38,22,19,13,19,NORMAL
2019-2-2,República,-23.5436,-46.6434,110070,58,60,13,36,18,15,10,16,NORMAL
2018-1-22,Higienópolis-Mackenzie,-23.5488,-46.6519,90372,43,65,44,18,43,17,8,37,NORMAL
2019-3-19,Higienópolis-Mackenzie,-23.5488,-46.6519,93066,86,57,10,12,6,22,38,7,REABASTECER
2018-7-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92129,86,65,9,39,9,25,8,43,NORMAL
2019-8-15,Higienópolis-Mackenzie,-23.5488,-46.6519,93148,12,36,34,13,11,8,41,25,REABASTECER
2019-3-26,Higienópolis-Mackenzie,-23.5488,-46.6519,91573,10,13,29,37,26,42,11,28,REABASTECER
2018-3-27,Faria Lima,-23.5675,-46.6929,54694,8,49,65,41,37,43,5,7,NORMAL
2018-6-19,Higienópolis-Mackenzie,-23.5488,-46.6519,90350,50,63,14,12,40,30,39,43,NORMAL
2018-7-2,Faria Lima,-23.5675,-46.6929,54860,79,17,47,39,24,16,3,7,REABASTECER
2018-2-4,Faria Lima,-23.5675,-46.6929,53107,36,6,25,43,24,37,38,4,REABASTECER
2019-4-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90327,2,47,55,26,14,41,4,43,NORMAL
2018-11-13,Faria Lima,-23.5675,-46.6929,51967,12,39,40,36,10,5,23,43,NORMAL
2019-11-21,Higienópolis-Mackenzie,-23.5488,-46.6519,92947,34,37,60,21,23,15,4,32,NORMAL
2019-7-20,Faria Lima,-23.5675,-46.6929,53281,67,24,43,13,32,31,8,9,NORMAL
2019-10-19,Higienópolis-Mackenzie,-23.5488,-46.6519,93150,86,24,28,11,24,39,9,33,NORMAL
2019-12-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92700,78,45,44,38,15,39,6,17,NORMAL
2019-2-13,Faria Lima,-23.5675,-46.6929,53999,17,25,59,43,28,7,8,27,NORMAL
2018-1-28,Faria Lima,-23.5675,-46.6929,52975,4,44,7,16,3,7,23,28,REABASTECER
2019-3-23,Faria Lima,-23.5675,-46.6929,53401,58,51,51,23,40,14,25,11,NORMAL
2019-4-18,Faria Lima,-23.5675,-46.6929,53711,86,26,65,19,28,14,14,43,NORMAL
2018-2-17,Pinheiros,-23.5664,-46.703,78644,56,37,18,28,40,43,19,7,NORMAL
2019-7-30,Faria Lima,-23.5675,-46.6929,54674,64,26,52,24,35,43,14,2,REABASTECER
2018-9-27,Pinheiros,-23.5664,-46.703,76764,64,65,53,34,15,22,17,21,NORMAL
2019-1-29,Faria Lima,-23.5675,-46.6929,54496,68,37,33,9,43,38,15,5,NORMAL
2019-1-6,Pinheiros,-23.5664,-46.703,78378,30,47,7,20,18,7,43,43,NORMAL
2019-3-9,Pinheiros,-23.5664,-46.703,76101,16,9,40,10,10,17,7,8,REABASTECER
2018-5-13,Pinheiros,-23.5664,-46.703,79297,79,63,11,41,20,10,15,13,NORMAL
2019-7-1,Pinheiros,-23.5664,-46.703,76424,45,30,22,17,33,39,40,37,NORMAL
2019-9-28,Faria Lima,-23.5675,-46.6929,51192,18,22,65,11,23,11,43,32,NORMAL
2019-4-16,Pinheiros,-23.5664,-46.703,78269,12,14,25,24,28,25,41,43,NORMAL
2018-3-12,Pinheiros,-23.5664,-46.703,77416,66,22,32,33,22,9,4,29,NORMAL
2018-6-18,Butantã,-23.5844,-46.7252,67465,16,21,54,11,24,12,8,8,NORMAL
2018-11-8,Pinheiros,-23.5664,-46.703,79615,86,65,27,29,28,15,43,33,NORMAL
2018-11-28,Butantã,-23.5844,-46.7252,67321,50,40,24,35,31,30,26,5,NORMAL
2018-4-11,Butantã,-23.5844,-46.7252,66879,63,48,20,17,38,43,29,15,NORMAL
2019-3-24,Butantã,-23.5844,-46.7252,65966,59,21,14,8,22,30,18,38,NORMAL
2019-5-18,Pinheiros,-23.5664,-46.703,78066,37,14,58,9,37,23,37,31,NORMAL
2019-11-10,Butantã,-23.5844,-46.7252,67571,25,50,4,19,32,8,39,24,REABASTECER
2019-11-26,Pinheiros,-23.5664,-46.703,78328,74,43,0,10,29,39,27,37,REABASTECER
2018-1-16,Butantã,-23.5844,-46.7252,64455,9,37,22,38,25,43,27,25,REABASTECER
2019-4-10,Butantã,-23.5844,-46.7252,65356,73,60,37,7,43,25,40,11,NORMAL
2019-7-18,Butantã,-23.5844,-46.7252,67394,86,39,65,17,38,5,25,1,REABASTECER
2018-7-20,Butantã,-23.5844,-46.7252,64194,49,15,51,31,23,8,16,13,NORMAL
2019-10-6,Butantã,-23.5844,-46.7252,66068,3,38,52,21,40,36,11,37,NORMAL
2018-10-22,Butantã,-23.5844,-46.7252,65119,49,37,14,36,6,14,41,5,REABASTECER
2019-2-15,Fradique Coutinho,-23.5661,-46.6841,34340,86,15,10,33,6,17,22,43,NORMAL
2018-5-8,Fradique Coutinho,-23.5661,-46.6841,36723,45,46,24,17,33,19,43,3,NORMAL
2019-4-12,Fradique Coutinho,-23.5661,-46.6841,33269,32,8,20,30,5,7,34,5,NORMAL
2018-8-15,Fradique Coutinho,-23.5661,-46.6841,34235,68,33,29,12,22,39,9,33,NORMAL
2019-8-16,Butantã,-23.5844,-46.7252,65656,66,15,59,20,5,32,39,20,REABASTECER
2019-11-7,Fradique Coutinho,-23.5661,-46.6841,36121,19,50,15,26,11,43,11,11,NORMAL
2019-2-19,Fradique Coutinho,-23.5661,-46.6841,35216,44,53,48,19,30,7,43,29,NORMAL
2018-1-30,Luz,-23.5365,-46.6332,125421,47,6,61,9,43,34,7,2,REABASTECER
2018-2-8,Luz,-23.5365,-46.6332,123902,53,29,3,35,15,17,16,19,REABASTECER
2018-3-4,Luz,-23.5365,-46.6332,126271,65,2,15,34,25,9,7,43,REABASTECER
2018-2-14,Fradique Coutinho,-23.5661,-46.6841,35023,13,62,26,34,43,8,38,12,NORMAL
2018-3-8,Fradique Coutinho,-23.5661,-46.6841,35499,38,29,50,35,28,24,23,5,REABASTECER
2018-4-7,Fradique Coutinho,-23.5661,-46.6841,36020,86,44,55,27,36,13,5,7,REABASTECER
2018-5-22,Luz,-23.5365,-46.6332,126689,60,52,5,42,25,38,35,31,NORMAL
2018-9-16,Luz,-23.5365,-46.6332,125723,57,8,3,24,43,14,24,25,NORMAL
2018-10-14,Fradique Coutinho,-23.5661,-46.6841,36985,22,17,16,12,40,17,33,19,NORMAL
2018-11-2,Fradique Coutinho,-23.5661,-46.6841,33120,23,56,23,43,17,14,41,43,NORMAL
2019-1-14,Luz,-23.5365,-46.6332,126711,17,23,40,4,43,34,31,43,REABASTECER
2019-4-7,Luz,-23.5365,-46.6332,126574,86,24,58,30,18,31,19,7,NORMAL
2019-4-29,Fradique Coutinho,-23.5661,-46.6841,35863,47,47,45,27,16,32,17,21,NORMAL
2019-7-27,Luz,-23.5365,-46.6332,127218,56,37,59,36,16,18,43,21,NORMAL
2019-8-28,Fradique Coutinho,-23.5661,-46.6841,34576,20,35,37,20,24,43,15,14,NORMAL
2019-12-25,Luz,-23.5365,-46.6332,125874,3,30,9,17,6,13,26,5,NORMAL
2018-4-4,Fradique Coutinho,-23.5661,-46.6841,34890,29,65,10,36,5,20,15,17,REABASTECER
2019-5-7,Butantã,-23.5844,-46.7252,65720,79,25,46,14,26,43,5,39,REABASTECER
2019-7-18,Fradique Coutinho,-23.5661,-46.6841,36006,56,41,41,6,43,39,7,23,REABASTECER
2019-11-14,Butantã,-23.5844,-46.7252,66988,73,20,49,4,16,41,21,6,REABASTECER
2018-1-19,Fradique Coutinho,-23.5661,-46.6841,35232,86,17,65,32,10,15,7,17,NORMAL
2019-4-25,Fradique Coutinho,-23.5661,-46.6841,33758,86,65,3,33,35,3,33,35,NORMAL
2019-5-16,Fradique Coutinho,-23.5661,-46.6841,33320,44,9,65,20,35,31,34,2,NORMAL
2019-7-16,Fradique Coutinho,-23.5661,-46.6841,34346,77,51,56,16,9,43,14,28,NORMAL
2018-8-15,Luz,-23.5365,-46.6332,127706,31,28,35,36,37,15,22,28,NORMAL
2018-9-13,Luz,-23.5365,-46.6332,127614,86,25,25,37,14,22,41,37,NORMAL
2019-3-15,Fradique Coutinho,-23.5661,-46.6841,36124,47,24,57,17,17,27,16,21,NORMAL
2019-6-26,Luz,-23.5365,-46.6332,124785,10,22,65,4,12,23,38,25,REABASTECER
2018-9-1,Luz,-23.5365,-46.6332,124829,42,59,49,26,19,26,4,7,REABASTECER
2018-8-2,Luz,-23.5365,-46.6332,125807,74,46,65,43,3,10,20,41,NORMAL
2018-4-26,Ana Rosa,-23.5813,-46.6383,67184,4,65,4,5,21,21,10,19,REABASTECER
2019-6-16,Ana Rosa,-23.5813,-46.6383,64027,33,30,46,22,27,15,11,5,REABASTECER
2018-8-11,Ana Rosa,-23.5813,-46.6383,67372,11,20,65,8,21,3,5,32,REABASTECER
2018-9-3,Ana Rosa,-23.5813,-46.6383,66063,71,20,65,34,27,34,43,25,NORMAL
2019-9-2,Ana Rosa,-23.5813,-46.6383,66396,7,13,28,31,23,12,9,34,REABASTECER
2019-10-16,Ana Rosa,-23.5813,-46.6383,63919,18,8,31,36,22,33,13,13,REABASTECER
2019-10-2,Luz,-23.5365,-46.6332,126504,18,25,57,21,43,27,14,43,NORMAL
2019-10-11,Luz,-23.5365,-46.6332,124376,17,23,58,28,9,43,21,6,REABASTECER
2019-9-4,Ana Rosa,-23.5813,-46.6383,67478,79,65,17,30,14,5,43,25,NORMAL
2019-9-20,Ana Rosa,-23.5813,-46.6383,67656,2,33,31,31,34,43,25,43,NORMAL
2019-10-3,Ana Rosa,-23.5813,-46.6383,66135,58,10,65,30,27,30,15,23,NORMAL
2018-9-15,Ana Rosa,-23.5813,-46.6383,64486,38,15,32,38,20,32,37,18,NORMAL
2018-2-3,São Joaquim,-23.5618,-46.6389,35351,27,52,15,32,37,22,38,14,NORMAL
2018-12-25,Ana Rosa,-23.5813,-46.6383,66628,57,47,31,27,12,35,10,11,NORMAL
2019-1-1,São Joaquim,-23.5618,-46.6389,33250,51,36,45,36,6,25,32,43,REABASTECER
2019-6-25,São Joaquim,-23.5618,-46.6389,33078,86,33,49,11,27,21,22,26,NORMAL
2018-6-21,São Joaquim,-23.5618,-46.6389,36085,60,31,20,43,4,43,21,39,NORMAL
2018-2-17,São Judas,-23.6255,-46.6411,14450,78,65,15,9,25,26,19,6,REABASTECER
2018-11-10,São Joaquim,-23.5618,-46.6389,34952,45,48,50,3,43,14,33,37,NORMAL
2018-4-17,São Judas,-23.6255,-46.6411,14214,22,35,65,13,43,23,22,21,NORMAL
2019-9-1,São Judas,-23.6255,-46.6411,16889,40,24,28,13,43,5,38,9,NORMAL
2018-9-2,Tatuapé,-23.5402,-46.5765,67921,65,25,60,32,43,42,43,5,NORMAL
2019-12-19,Barra Funda,-23.5542,-46.6707,147710,67,65,8,10,31,12,37,33,NORMAL
2018-10-13,Tatuapé,-23.5402,-46.5765,69593,37,35,28,40,43,26,6,23,REABASTECER
2019-1-24,Tatuapé,-23.5402,-46.5765,67207,86,6,51,15,19,11,40,33,NORMAL
2019-10-24,Barra Funda,-23.5542,-46.6707,149574,37,65,29,40,11,16,35,16,NORMAL
2018-2-25,República,-23.5436,-46.6434,107554,10,34,37,39,37,43,38,43,REABASTECER
2018-3-26,República,-23.5436,-46.6434,110464,32,39,16,28,35,35,43,43,NORMAL
2018-4-1,República,-23.5436,-46.6434,110141,78,15,46,18,19,20,22,24,NORMAL
2019-8-3,Tatuapé,-23.5402,-46.5765,68159,18,61,41,14,29,34,20,13,NORMAL
2018-8-17,República,-23.5436,-46.6434,109879,15,28,29,8,33,38,15,11,NORMAL
2019-10-27,Tatuapé,-23.5402,-46.5765,70132,3,50,20,34,21,12,23,28,REABASTECER
2018-9-3,República,-23.5436,-46.6434,107097,38,15,47,43,17,28,40,38,NORMAL
2019-2-22,Tatuapé,-23.5402,-46.5765,70432,50,44,65,10,38,8,11,7,NORMAL
2018-3-2,República,-23.5436,-46.6434,110637,22,54,65,20,4,24,11,15,NORMAL
2019-2-9,República,-23.5436,-46.6434,107378,86,14,37,11,28,35,29,31,NORMAL
2018-5-11,República,-23.5436,-46.6434,108540,39,23,37,20,33,34,16,40,NORMAL
2019-4-18,República,-23.5436,-46.6434,107524,9,52,5,19,5,32,43,14,NORMAL
2019-9-4,Tatuapé,-23.5402,-46.5765,67541,86,65,42,34,25,14,17,23,NORMAL
2019-9-10,Tatuapé,-23.5402,-46.5765,70158,28,32,7,19,7,5,38,40,NORMAL
2019-6-22,República,-23.5436,-46.6434,108286,58,13,6,23,12,29,32,17,REABASTECER
2019-9-27,Tatuapé,-23.5402,-46.5765,68358,47,34,16,17,19,6,6,12,REABASTECER
2019-12-13,Tatuapé,-23.5402,-46.5765,68468,79,8,18,43,19,43,43,13,REABASTECER
2018-11-17,República,-23.5436,-46.6434,109448,20,40,51,26,36,4,15,20,NORMAL
2019-12-27,República,-23.5436,-46.6434,110258,3,65,40,40,12,31,35,26,NORMAL
2018-1-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91344,75,31,6,39,26,33,25,9,NORMAL
2018-5-6,República,-23.5436,-46.6434,109015,86,57,7,37,14,10,28,14,NORMAL
2018-7-18,República,-23.5436,-46.6434,110295,44,15,41,39,24,41,39,27,NORMAL
2018-9-29,República,-23.5436,-46.6434,110150,50,12,19,43,9,25,32,34,NORMAL
2018-7-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90906,45,21,24,28,16,17,15,15,NORMAL
2019-10-15,República,-23.5436,-46.6434,108128,78,20,38,43,15,10,15,21,NORMAL
2019-2-8,República,-23.5436,-46.6434,110979,3,23,41,17,33,37,32,34,REABASTECER
2018-3-26,Higienópolis-Mackenzie,-23.5488,-46.6519,92484,12,61,65,10,2,26,43,39,REABASTECER
2019-3-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92535,53,22,49,36,27,40,20,37,NORMAL
2018-8-9,Higienópolis-Mackenzie,-23.5488,-46.6519,91434,59,5,11,26,22,4,21,12,REABASTECER
2018-9-24,Higienópolis-Mackenzie,-23.5488,-46.6519,89832,49,65,23,25,13,23,14,5,REABASTECER
2018-10-18,Higienópolis-Mackenzie,-23.5488,-46.6519,91877,61,54,44,32,8,23,3,43,REABASTECER
2019-2-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89929,86,39,51,37,22,2,43,22,NORMAL
2019-2-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91115,8,53,65,23,43,36,17,5,REABASTECER
2019-5-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91426,42,43,28,27,40,37,5,31,REABASTECER
2019-6-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90608,86,20,57,8,23,31,34,20,NORMAL
2019-7-4,Higienópolis-Mackenzie,-23.5488,-46.6519,92852,77,49,65,12,43,35,43,43,NORMAL
2018-12-25,Faria Lima,-23.5675,-46.6929,54626,44,52,12,43,10,6,20,8,REABASTECER
2018-3-5,Faria Lima,-23.5675,-46.6929,51704,61,31,20,21,33,28,39,17,NORMAL
2018-4-1,Faria Lima,-23.5675,-46.6929,52327,56,27,32,31,22,34,31,33,NORMAL
2019-5-5,Faria Lima,-23.5675,-46.6929,54122,25,45,6,20,43,43,33,11,REABASTECER
2018-10-3,Faria Lima,-23.5675,-46.6929,52807,58,13,65,34,43,32,7,24,NORMAL
2019-8-23,Faria Lima,-23.5675,-46.6929,51358,19,24,28,30,25,41,6,43,REABASTECER
2019-11-19,Higienópolis-Mackenzie,-23.5488,-46.6519,89801,58,54,7,29,33,25,11,36,REABASTECER
2019-2-10,Faria Lima,-23.5675,-46.6929,51013,43,42,19,5,37,10,22,38,NORMAL
2018-2-7,Faria Lima,-23.5675,-46.6929,51533,5,56,10,33,14,22,21,33,NORMAL
2018-3-16,Pinheiros,-23.5664,-46.703,76682,25,63,3,27,3,38,32,13,REABASTECER
2018-8-15,Pinheiros,-23.5664,-46.703,78952,40,14,57,40,7,31,5,22,REABASTECER
2018-10-5,Pinheiros,-23.5664,-46.703,78366,63,14,60,9,31,33,31,39,NORMAL
2018-10-30,Pinheiros,-23.5664,-46.703,79761,76,49,10,10,19,38,29,27,NORMAL
2019-4-12,Faria Lima,-23.5675,-46.6929,52516,57,57,40,41,3,39,34,19,REABASTECER
2019-4-7,Pinheiros,-23.5664,-46.703,78577,23,54,29,6,18,11,26,40,REABASTECER
2019-4-14,Pinheiros,-23.5664,-46.703,77636,34,22,43,30,34,32,5,9,NORMAL
2019-7-15,Pinheiros,-23.5664,-46.703,78862,73,11,61,12,13,26,26,22,NORMAL
2018-12-26,Pinheiros,-23.5664,-46.703,79584,52,47,11,40,7,26,34,43,NORMAL
2018-2-18,Pinheiros,-23.5664,-46.703,78719,43,29,11,27,37,38,16,3,REABASTECER
2018-2-19,Butantã,-23.5844,-46.7252,65083,53,41,59,26,37,43,31,21,NORMAL
2019-5-7,Pinheiros,-23.5664,-46.703,78033,58,5,7,5,36,43,43,33,NORMAL
2019-5-16,Pinheiros,-23.5664,-46.703,78519,54,27,3,15,43,24,43,41,REABASTECER
2018-5-7,Pinheiros,-23.5664,-46.703,78705,42,25,41,10,7,29,38,36,NORMAL
2019-7-16,Pinheiros,-23.5664,-46.703,79536,61,4,57,6,7,26,20,20,NORMAL
2018-8-22,Butantã,-23.5844,-46.7252,66088,32,42,32,17,26,26,34,15,NORMAL
2019-10-18,Pinheiros,-23.5664,-46.703,79921,76,20,11,31,24,33,43,10,NORMAL
2019-11-11,Pinheiros,-23.5664,-46.703,78085,41,65,42,11,3,38,3,16,NORMAL
2018-1-29,Butantã,-23.5844,-46.7252,66454,58,12,60,41,9,39,25,16,NORMAL
2019-1-20,Butantã,-23.5844,-46.7252,66198,53,20,51,27,35,43,34,36,NORMAL
2018-4-30,Butantã,-23.5844,-46.7252,67194,45,57,10,40,43,42,43,35,NORMAL
2019-6-3,Butantã,-23.5844,-46.7252,64502,86,48,52,20,10,14,22,13,NORMAL
2019-9-6,Pinheiros,-23.5664,-46.703,77115,34,65,29,7,24,17,43,39,NORMAL
2019-10-18,Butantã,-23.5844,-46.7252,65869,71,43,30,28,36,43,9,33,NORMAL
2019-11-18,Pinheiros,-23.5664,-46.703,79058,69,20,65,31,20,26,19,35,NORMAL
2019-12-14,Pinheiros,-23.5664,-46.703,76563,68,65,4,10,37,18,32,6,NORMAL
2019-12-21,Butantã,-23.5844,-46.7252,65667,68,65,65,12,6,25,43,12,REABASTECER
2018-2-27,Butantã,-23.5844,-46.7252,65930,56,56,11,8,9,13,31,29,NORMAL
2018-4-20,Fradique Coutinho,-23.5661,-46.6841,34044,45,24,30,38,30,17,34,35,NORMAL
2018-4-30,Butantã,-23.5844,-46.7252,67194,45,57,10,40,43,42,43,35,NORMAL
2018-5-3,Butantã,-23.5844,-46.7252,65903,15,34,56,33,31,35,34,24,NORMAL
2018-8-29,Fradique Coutinho,-23.5661,-46.6841,35399,18,18,60,17,16,31,39,20,NORMAL
2018-12-4,Butantã,-23.5844,-46.7252,66660,76,65,55,8,11,14,43,22,NORMAL
2019-1-1,Butantã,-23.5844,-46.7252,64964,75,59,61,9,23,2,24,26,REABASTECER
2019-1-12,Butantã,-23.5844,-46.7252,64372,48,63,49,14,22,24,25,28,NORMAL
2019-6-2,Fradique Coutinho,-23.5661,-46.6841,35588,77,45,13,6,13,35,11,30,NORMAL
2019-9-2,Butantã,-23.5844,-46.7252,67912,86,51,16,23,25,31,17,43,NORMAL
2019-12-3,Butantã,-23.5844,-46.7252,67118,66,46,41,28,33,24,34,7,NORMAL
2019-12-7,Butantã,-23.5844,-46.7252,65668,27,24,20,14,17,8,19,31,NORMAL
2018-1-6,Luz,-23.5365,-46.6332,124930,36,27,23,38,17,31,21,23,NORMAL
2019-12-30,Butantã,-23.5844,-46.7252,65320,77,7,5,22,10,41,4,22,REABASTECER
2018-4-11,Luz,-23.5365,-46.6332,124740,24,32,32,42,2,21,24,32,REABASTECER
2018-4-24,Fradique Coutinho,-23.5661,-46.6841,35971,3,65,65,23,14,3,18,18,REABASTECER
2018-7-20,Luz,-23.5365,-46.6332,124055,13,57,40,33,8,35,31,10,NORMAL
2018-9-27,Luz,-23.5365,-46.6332,127493,37,65,59,10,38,30,30,23,NORMAL
2019-12-14,Fradique Coutinho,-23.5661,-46.6841,35293,86,12,44,42,43,18,41,33,NORMAL
2018-11-17,Luz,-23.5365,-46.6332,126369,66,51,52,9,9,11,36,36,NORMAL
2018-6-4,Luz,-23.5365,-46.6332,125884,29,58,49,4,17,43,32,24,REABASTECER
2019-6-11,Fradique Coutinho,-23.5661,-46.6841,34255,65,7,20,19,18,14,20,32,NORMAL
2018-11-21,Luz,-23.5365,-46.6332,127393,22,27,21,39,38,41,23,15,NORMAL
2018-12-8,Luz,-23.5365,-46.6332,125946,18,48,34,27,18,28,43,27,NORMAL
2019-11-11,Luz,-23.5365,-46.6332,126600,86,3,61,27,8,30,30,18,REABASTECER
2019-11-6,Fradique Coutinho,-23.5661,-46.6841,35992,28,54,21,28,16,4,14,16,REABASTECER
2018-1-7,Luz,-23.5365,-46.6332,125733,25,20,14,34,15,27,18,19,NORMAL
2018-2-28,Luz,-23.5365,-46.6332,126658,40,40,54,8,9,34,29,25,NORMAL
2019-6-4,Luz,-23.5365,-46.6332,126006,47,30,16,24,18,25,5,24,NORMAL
2018-6-10,Luz,-23.5365,-46.6332,126095,57,26,13,35,31,26,7,43,NORMAL
2018-7-23,Luz,-23.5365,-46.6332,127115,78,45,13,24,39,32,17,38,NORMAL
2018-10-9,Ana Rosa,-23.5813,-46.6383,64079,86,65,40,13,43,30,40,11,NORMAL
2018-12-9,Luz,-23.5365,-46.6332,124428,11,45,29,26,14,28,38,25,REABASTECER
2018-6-4,Ana Rosa,-23.5813,-46.6383,64910,52,29,61,4,33,29,21,4,REABASTECER
2018-11-10,Ana Rosa,-23.5813,-46.6383,65301,54,25,24,12,37,43,3,22,NORMAL
